SMILES,Score,PriorLogP,CMET_score,EGFR_score,DELTA
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CNC1CNCS(C)(=O)C1,0.0,-121.17,7.4959781325399755,4.906695724297631,-2.5892824082423447
CC1CN(C)CN(c2nocc2F)C(=O)OC1CCC1CNCOCCOC1C,17.4,-120.16,7.517830059735586,5.203666396052346,-2.3141636636832406
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CCOC1C,18.02,-93.62,7.494804073820916,5.090912529853186,-2.40389154396773
CC1CCCNC(C)NN(c2nocc2F)C(=O)CC1CC1CCCCNC1C,19.9,-114.02,7.6058741977492765,4.989570747863246,-2.616303449886031
CC1CN(C)CN(C)CN(c2nocc2F)C(=O)CC1CCC(C)C1COS1,17.55,-101.37,7.514920114446958,5.179255342595999,-2.3356647718509587
CC1CCC(N)CN(c2nocc2F)C(=O)CC1CC1CNCCOC1C,16.16,-90.12,7.423382708169024,5.246959096619753,-2.1764236115492714
CC1CCNC(C)CN(c2nocc2F)C(=O)CC1COC1COCNC(C)COC1C,19.57,-119.75,7.544954327619405,4.9510270967323855,-2.5939272308870196
CC1CCC(F)CN(c2nocc2F)C(=O)CC1CNC1COCOC1,20.06,-104.14,7.6191244762157915,4.98614317268258,-2.632981303533212
CC1CC(F)CN(c2nocc2F)C(=O)CC1CNC1COCOC1C,19.96,-92.44,7.647426902863218,5.03693293528109,-2.610493967582128
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OS(=O)CCC(C),26.43,-73.67,6.465252872682872,9.305800425954333,2.8405475532714606
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(O)CC1,25.36,-45.06,6.408819761036762,9.172931214251006,2.7641114532142446
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COCC(C)(C)C,24.3,-57.78,6.236587157692394,8.950929181316617,2.714342023624223
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1CCC(N)O1,25.6,-35.73,6.299506687016687,9.10929189455926,2.809785207542572
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OC(C)C(C)O1,25.46,-51.38,6.271683223813223,9.077093499343363,2.8054102755301393
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1S(=O)CC(F),26.34,-60.91,6.411986944096093,9.257089322270435,2.8451023781743423
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CCOC1,21.98,-34.98,6.606694695474305,9.038392827637617,2.431698132163312
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C1OCC(C)N1,23.7,-41.65,6.198632033130268,8.870440096039152,2.671808062908884
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(N)C(F),27.29,-49.5,6.1967674202865695,9.172354520683136,2.9755871003965666
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(F)(F),26.05,-55.1,6.173267420286569,9.050936524235139,2.87766910394857
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1CCC1,29.77,-31.5,6.100406633653084,9.30121440354537,3.200807769892285
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(C)OC1,25.6,-53.09,6.399156778580621,9.185656461503752,2.7864996829231314
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COCC(C)(C)O,22.88,-50.85,6.379198034885376,8.938749788405607,2.559551753520231
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(F)C1,25.95,-45.19,6.299471396819554,9.138818714251006,2.839347317431452
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1CCC(F)1,26.6,-48.83,6.075438401832087,9.023004344192955,2.9475659423608684
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COCC(=O)C(F),23.23,-54.64,6.339697575836617,8.938349901184985,2.598652325348368
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SCBr,0.0,-32.64,6.291056571089729,8.796968872817926,2.5059123017281975
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC(C)O,27.34,-32.77,6.091838461433148,9.096926461242575,3.005087999809427
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OC(C)(C)O1,26.31,-47.6,6.178983694061929,9.077567943787805,2.898584249725876
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)1OC(C)(C)C1,27.07,-70.22,6.11628822508646,9.092899742405857,2.976611517319397
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)N(C)C,29.71,-46.39,6.035732819402819,9.248347640573048,3.212614821170229
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CSC,23.82,-37.15,6.341157378687927,8.990938814624487,2.6497814359365597
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OCC(C)1,23.52,-48.86,6.0913025108007455,8.772206614006476,2.680904103205731
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC(C)C(=O)O,23.84,-38.27,6.354361907296575,9.002317864855303,2.647955957558729
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CC(O)(C)O1,25.82,-60.24,6.21179060707007,9.061526429052543,2.849735821982473
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CC(C)O1,24.7,-50.49,6.18850725940726,8.948620629296745,2.760113369889485
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CC(C)N(C)C1,23.18,-52.24,6.352777029800266,8.944521580290196,2.5917445504899304
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCC(C)1CC,17.88,-88.84,6.42037451239014,8.519173069454625,2.0987985570644856
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCC1OCCC(F)(C)O1,22.67,-67.69,6.206379613211006,8.786709158006595,2.580329544795589
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(C)CC1,25.42,-52.91,6.454917400724216,9.214064111076402,2.7591467103521863
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)F,26.51,-35.54,6.191690949698334,9.103296212879826,2.9116052631814924
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC1CCC(O)1C,27.41,-61.44,5.981161658183578,9.01965166714778,3.038490008964202
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)(C)O,27.46,-39.58,6.0604041954124295,9.083530139728765,3.0231259443163356
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1S(=O)CC(F),26.34,-60.91,6.411986944096093,9.257089322270435,2.8451023781743423
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1C(C)OCC1,26.98,-49.74,6.107543386508073,9.079320641229254,2.9717772547211805
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC(C)(C)C(C)F,22.43,-48.96,6.235478108049501,8.78790159418153,2.552423486132029
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SC1SCC(C)(O)C1,22.86,-47.16,6.317429793692416,8.889019366490924,2.5715895727985076
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OC(C)(C)C1,27.48,-48.57,6.041442510800745,9.07080065524302,3.0293581444422744
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC(C)CCC(C),22.92,-71.72,6.370144144331487,8.935428137360574,2.5652839930290874
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCC1OCC(C)C1,20.38,-48.68,6.460535714717223,8.78095723491335,2.3204215201961267
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CCC(F)1,22.6,-55.41,6.356094415663456,8.896284952489891,2.540190536826435
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(F)(F)CC,23.39,-47.75,6.409302434879819,9.006619077613133,2.597316642733314
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)N1COCO1,26.16,-61.31,6.083271923631925,8.992503202168317,2.9092312785363923
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCC1,24.05,-45.02,6.260278397824811,8.948380089575029,2.6881016917502176
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CN1COCO1,24.07,-49.32,6.26099399561223,8.950415614866726,2.689421619254496
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CF,25.5,-38.56,6.1916242830316675,9.019026158767273,2.827401875735606
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CC(N)O1,24.02,-48.72,6.308052612942612,8.98228583686695,2.674233223924338
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCC1CCC(O)1C,23.69,-63.26,6.115717635189028,8.805945147017585,2.6902275118285575
CNc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)N1CCOC1,15.93,-40.37,6.215843794767326,8.166893152150141,1.9510493573828152
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(N)CC,27.54,-38.84,6.081950168328402,9.10600890695046,3.0240587386220588
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC1CCC(F)1,22.6,-50.84,6.308940186363345,8.859829129979069,2.550888943615724
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(C)O1,22.69,-56.31,6.350742212754291,8.900287024861962,2.549544812107671
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCN1COC(C)1,23.88,-52.19,6.186075155563392,8.876585807794713,2.690510652231321
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC(C)C(C)(C)N,24.12,-51.58,6.334193765242549,9.011224350869288,2.6770305856267385
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(=O)O,25.25,-36.33,6.147425255542531,8.964106747998306,2.816681492455775
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CC(F)(F)C1,25.26,-41.17,6.292842355351504,9.076020290468904,2.7831779351173997
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CF,25.5,-38.56,6.1916242830316675,9.019026158767273,2.827401875735606
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCC(C)CO1,23.72,-61.26,6.28645637565022,8.939787153067089,2.653330777416869
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1CC(C)(C)O1,27.48,-45.98,6.041442510800745,9.07080065524302,3.0293581444422744
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCC(C)C(C)(C)C,23.62,-67.0,6.226307684656469,8.884376203183642,2.6580685185271733
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCOC1OC(C)(C)O1,23.53,-53.36,6.191493462212245,8.850610816625753,2.6591173544135085
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OCC(C)1,23.52,-48.86,6.0913025108007455,8.772206614006476,2.680904103205731
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC1OCC1,23.17,-43.87,6.162587528027527,8.796415069676623,2.6338275416490964
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(N)CC(F)C,26.18,-58.49,6.242701252728637,9.114803031061644,2.8721017783330067
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1S(=O)C1COC(C)C1,24.21,-56.38,6.335992487882488,9.019996931050548,2.6840044431680594
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CN1C(C)CC1,21.56,-54.53,6.453868114826352,8.881302986482043,2.4274348716556906
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCC1,24.05,-45.02,6.260278397824811,8.948380089575029,2.6881016917502176
COc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)N1CCOC1,14.63,-41.67,6.404327184365343,8.19100262531054,1.7866754409451975
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SC(C)C(F)C,24.73,-70.02,6.118387741678284,8.897562725354279,2.7791749836759942
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)1OC(C)C(F)1,23.9,-89.08,6.421514109871494,9.059298732582345,2.637784622710851
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(=O)O,26.71,-28.53,6.173997685517097,9.106996500092613,2.932998814575516
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC1OC,23.61,-53.22,6.264194999132001,8.91315228127222,2.648957282140219
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC1CCC(O)1C,23.27,-73.22,6.37764619773759,8.971015547450484,2.5933693497128942
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)CC,26.74,-50.55,6.033919399097633,9.003990730682286,2.970071331584653
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1CC(F)C1,25.95,-45.19,6.299471396819554,9.138818714251006,2.839347317431452
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COCC(C)F,24.97,-41.41,6.194358108049502,8.976304181316618,2.7819460732671155
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1CC1,27.09,-21.91,6.1250785051985055,9.101490704083067,2.976412198884562
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OCCO1,23.37,-28.01,6.19368673030673,8.838092917980278,2.644406187673548
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1SCC(C)C1,21.86,-57.54,6.280660002742081,8.772656766786705,2.4919967640446234
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCCN1CC1,21.62,-32.5,6.449937974758525,8.88385181312925,2.4339138383707244
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COCC(C)C(F),24.97,-70.63,6.194358108049502,8.976304181316618,2.7819460732671155
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COCC(C)C1COC(C)(C)C1,0.0,-60.57,6.3344104089909585,8.893172908700347,2.5587624997093883
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC1CCC(O)1C,27.41,-61.44,5.981161658183578,9.01965166714778,3.038490008964202
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1C(C)OC(C)C1,23.38,-55.06,6.288202212754291,8.911592024861962,2.6233898121076713
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCC(C)C(F)F,23.92,-42.41,6.1366493434807365,8.841607224107161,2.7049578806264245
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1CCC(C)N1O,23.32,-51.7,6.241374763193386,8.870485680495547,2.6291109173021603
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(C)CCC,26.18,-74.06,6.059105295306688,8.97590209340453,2.9167967980978418
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1S(=O)C(F)F,24.22,-38.61,6.431863783922933,9.094837258778375,2.662973474855442
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CC1OCC1,23.45,-50.37,6.1844990105972455,8.837638202279317,2.6531391916820715
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)N1COCCC1,23.72,-55.85,6.259696267066266,8.919426891465948,2.659730624399682
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N1CC(C)(C)O1,24.16,-39.98,6.288515766825767,8.979098378769493,2.690582611943726
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OCC(C)1,23.52,-48.86,6.0913025108007455,8.772206614006476,2.680904103205731
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)N1CCO1,24.84,-67.79,6.072098590298591,8.87209290392081,2.7999943136222196
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1CC1OC,26.77,-50.25,6.058082824129275,9.024353589947204,2.966270765817929
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCC(F)C1,22.21,-54.01,6.34923330158146,8.8570399613699,2.5078066597884394
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC(C)C(F),22.77,-55.55,6.361876864030362,8.91549489560233,2.553618031571969
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC(C)(C)OCC,25.47,-66.39,6.158079759640309,8.991113705126141,2.833033945485832
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)N1CC(O)C1,22.86,-37.86,6.250882003243783,8.837499986149039,2.5866179829052562
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1C(C)OCC1,23.56,-52.49,6.329737927040005,8.95968215306709,2.629944226027085
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1OCC(C)C(C)F,22.49,-56.3,6.441640330592638,8.953268283880721,2.511627953288083
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C1OCC1,25.51,-45.0,6.196545103393339,9.023325262996378,2.8267801596030395
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)1OC(C)CO1,25.72,-67.8,6.188610606038841,9.034937599826215,2.8463269937873736
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SC1OCC(C)O1,22.49,-46.52,6.307844963184964,8.849299900678957,2.5414549374939934
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)CN,23.33,-33.43,6.153109038622197,8.803648879118818,2.650539840496621
NCc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)O,18.56,-47.73,6.261829846322769,8.456821312752215,2.194991466429446
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1CCC(O)(C)O1,27.61,-56.75,6.035196092404327,9.07695067813679,3.0417545857324626
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCC(F)C1,22.21,-54.01,6.34923330158146,8.8570399613699,2.5078066597884394
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)C(C)C,25.98,-70.54,6.159433204573204,9.03458016118642,2.875146956613217
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CN1CCCO1,23.42,-43.37,6.289993389551625,8.916236121680177,2.626242732128552
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1S(=O)C(F),26.89,-50.54,6.3143199743991225,9.227803569787623,2.9134835953885005
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC,28.15,-33.95,5.9854263535410395,9.084458745347359,3.099032391806319
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1CC(O)OC1,29.68,-41.99,6.056259966986418,9.260860236878703,3.2046002698922846
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC1OCCC(F)1,26.23,-52.82,6.0651857478194335,8.984730791079405,2.919545043259972
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)1OCC(F)1,23.22,-69.39,6.30615183473922,8.911492398361013,2.605340563621793
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)F,26.51,-35.54,6.191690949698334,9.103296212879826,2.9116052631814924
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(C)F,25.42,-44.02,6.179679411236794,9.00287552551164,2.8231961142748467
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCOCC,0.0,-57.03,5.956952341710576,9.147783863660418,3.1908315219498427
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCC(C)C1,22.61,-58.29,6.360471443523522,8.900287024861962,2.5398155813384395
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OS(=O)C(C)C,27.35,-66.01,6.134102223332223,9.130128854996162,2.9960266316639386
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1S(=O)C(F)C(F),25.99,-67.34,6.155310066412373,9.032704565932004,2.8773944995196308
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(C)CCC(F)F,0.0,-55.54,6.120435987947381,8.817566299753736,2.6971303118063545
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1OCC(C)O1,26.8,-45.64,6.05964635354104,9.027753263606877,2.9681069100658375
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SCC1OC(C)(C)C1,23.39,-60.7,6.255862749080984,8.887732737760178,2.6318699886791936
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(C)(C)O,25.39,-46.25,6.1126244861158785,8.949772661251718,2.837148175135839
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(N)C(F),27.29,-49.5,6.1967674202865695,9.172354520683136,2.9755871003965666
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1NCC(C)O1,26.4,-42.88,6.152852730210965,9.064846663124028,2.911993932913063
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(C)(C)C,27.21,-67.85,5.899828717148004,8.942473622790176,3.042644905642172
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1COC1O,26.95,-42.24,6.080377183103634,9.055944392755508,2.9755672096518744
Cc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC1CCC(C)N1,14.01,-43.41,6.734272796544925,8.402059344046478,1.667786547501553
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)N1CCOC1,25.51,-47.62,6.154585256965257,8.991833811212867,2.8372485542476102
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(N)C(F),27.29,-49.5,6.1967674202865695,9.172354520683136,2.9755871003965666
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OS(=O)C(F)C(F),26.55,-68.1,6.260446338035488,9.158995502019218,2.8985491639837306
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC1CCC(C)O1,25.52,-49.39,6.238390817679053,9.05649544614656,2.8181046284675064
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC1N(C)OC1,26.33,-52.76,6.042953954933954,8.97603706482981,2.9330831098958567
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OCCO1,23.37,-28.01,6.19368673030673,8.838092917980278,2.644406187673548
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1CC(F)C1,28.69,-40.8,6.130185081030081,9.23661440354537,3.1064293225152895
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(F)C(F),23.33,-57.13,6.07774780827835,8.74516115609021,2.667413347811861
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(F)C(F),23.33,-57.13,6.07774780827835,8.74516115609021,2.667413347811861
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)CC,26.74,-67.06,6.033919399097633,9.003990730682286,2.970071331584653
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CC1NCC1,23.4,-52.08,6.211974172690056,8.854222769656383,2.6422485969663274
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COCC(C)C,28.33,-61.78,5.9862568297315155,9.09945086655948,3.113194036827964
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COC1OC(C)(C)OC1,26.85,-51.7,6.065426433408353,9.037066409350022,2.9716399759416685
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1OCCC(F)C1,22.21,-54.01,6.34923330158146,8.8570399613699,2.5078066597884394
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(N)CC,27.54,-38.84,6.081950168328402,9.10600890695046,3.0240587386220588
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(N)C(F)CF,27.22,-43.88,6.1967674202865695,9.166187212990828,2.969419792704258
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC1N(C)OC1,21.51,-57.48,6.489556972427522,8.905334650014588,2.415777677587066
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SC1SCC(C)(C)O1,22.77,-42.95,6.239329880373038,8.820610759264818,2.5812808788917803
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)C1OCC1,24.93,-64.3,6.307172722440958,9.059324423558035,2.752151701117077
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCCO,24.05,-24.71,6.21808071202126,8.915540182504973,2.6974594704837127
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1COC1C(C)CCC1,19.34,-52.04,6.472225205081657,8.696349780162217,2.22412457508056
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CCC(C)(C)N1COC1,22.71,-49.89,6.221028317357102,8.801453138748077,2.5804248213909746
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)1OC(C)C1,24.87,-71.71,6.188610606038841,8.963547108373222,2.7749365023343806
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1SOC1OCC(C)CO1,25.5,-59.12,6.046863170141406,8.909414882086438,2.8625517119450317
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)C1OC(C)(C)O1,26.55,-72.68,6.082788176986411,9.025078554427166,2.942290377440755
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC(C)C(C),26.72,-64.28,6.114973781773781,9.063547828318947,2.9485740465451666
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)CC(F),25.96,-59.22,6.128872967751203,9.01018409527521,2.8813111275240075
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C1OC(C)(C)C1,27.48,-48.57,6.041442510800745,9.07080065524302,3.0293581444422744
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC(C)C(C)N(C)C,25.21,-52.98,6.430302153520938,9.17763540264431,2.747333249123371
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1COCC(C)C,28.33,-61.78,5.9862568297315155,9.09945086655948,3.113194036827964
Cc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)N1CC(O)C1,14.65,-39.72,6.324393114354893,8.127449363742983,1.8030562493880895
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CC(C)(C)C,26.35,-60.86,6.130828922907157,9.04399457517113,2.913165652263973
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC(C)(C)C,26.97,-34.91,6.136159203019203,9.10011173543698,2.9639525324177773
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(F)CF,27.29,-37.31,6.1967674202865695,9.172354520683136,2.9755871003965666
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(C)(C)O,26.62,-42.04,6.155619142687377,9.0852285846747,2.9296094419873233
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(O)C(F),25.88,-66.56,6.075585903516446,8.963014941389877,2.8874290378734315
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC(C)CC(C),24.16,-68.07,6.314138050956835,8.998937990840426,2.6847999398835913
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1CC(C)(C)C(F)C(F)(F),25.09,-68.16,6.19356593172909,8.985607355919793,2.7920414241907032
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C1CCC(O)1C,23.15,-67.09,6.1719724031264045,8.801611700268257,2.6296392971418525
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1CCC1OCC(F)1,26.55,-51.86,6.0445667002003844,8.995828868002482,2.9512621678020974
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC(C)CC(C),26.51,-66.79,6.11780455100455,9.047730945202064,2.9299263941975138
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(C)N1COC1,26.75,-53.36,6.082439738757975,9.041179466015581,2.9587397272576066
Nc1cc2ncnc(Nc3cccc(Br)c3)c2nc1C(C)C(O)C(C)F,25.44,-58.4,6.0928825468730885,8.938586763815819,2.84570421694273
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(C)C,27.85,-58.52,6.043900168328403,9.103296212879826,3.0593960445514234
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1C(C)C(N)O,0.0,-52.36,6.067580168328403,9.068876212047327,3.0012960437189236
